ID,sub_specie,claw_length_cm,endangered,size_cm,specie,tail_length_cm,weight_kg
3301,Linnaeus’s two-toed sloth,10.991,least_concern,66.646,two_toed,0.14,6.492
3302,Linnaeus’s two-toed sloth,10.488,least_concern,67.262,two_toed,0.648,8.535
3303,Linnaeus’s two-toed sloth,9.989,least_concern,65.266,two_toed,2.073,6.413
3304,Linnaeus’s two-toed sloth,9.27,least_concern,66.19,two_toed,1.068,6.829
3305,Linnaeus’s two-toed sloth,8.662,least_concern,65.518,two_toed,0.87,6.241
3306,Linnaeus’s two-toed sloth,10.126,least_concern,66.144,two_toed,0.932,4.858
3307,Linnaeus’s two-toed sloth,9.678,least_concern,66.09,two_toed,1.874,6.079
3308,Linnaeus’s two-toed sloth,9.398,least_concern,65.339,two_toed,0.13,7.663
3309,Linnaeus’s two-toed sloth,7.629,least_concern,65.326,two_toed,1.604,4.352
3310,Linnaeus’s two-toed sloth,8.595,least_concern,67.68,two_toed,0.972,4.707
3311,Linnaeus’s two-toed sloth,9.32,least_concern,65.247,two_toed,-1.6,4.723
3312,Linnaeus’s two-toed sloth,7.775,least_concern,66.447,two_toed,0.621,6.595
3313,Linnaeus’s two-toed sloth,9.767,least_concern,65.606,two_toed,1.93,5.994
3314,Linnaeus’s two-toed sloth,9.989,least_concern,65.453,two_toed,-0.9,5.417
3315,Linnaeus’s two-toed sloth,8.077,least_concern,65.301,two_toed,-0.697,6.508
3316,Linnaeus’s two-toed sloth,9.41,least_concern,67.649,two_toed,-0.35,5.306
3317,Linnaeus’s two-toed sloth,6.27,least_concern,65.138,two_toed,1.318,5.829
3318,Linnaeus’s two-toed sloth,9.266,least_concern,67.174,two_toed,-1.396,5.727
3319,Linnaeus’s two-toed sloth,9.262,least_concern,65.695,two_toed,-1.51,6.49
3320,Linnaeus’s two-toed sloth,8.68,least_concern,65.871,two_toed,-0.15,6.231
3321,Linnaeus’s two-toed sloth,9.771,least_concern,66.991,two_toed,-0.333,4.921
3322,Linnaeus’s two-toed sloth,9.956,least_concern,65.336,two_toed,0.072,6.021
3323,Linnaeus’s two-toed sloth,7.924,least_concern,66.733,two_toed,0.57,5.868
3324,Linnaeus’s two-toed sloth,9.238,least_concern,66.445,two_toed,-0.331,7.427
3325,Linnaeus’s two-toed sloth,9.559,least_concern,66.899,two_toed,0.498,6.12
3326,Linnaeus’s two-toed sloth,8.075,least_concern,66.535,two_toed,0.123,5.554
3327,Linnaeus’s two-toed sloth,9.22,least_concern,66.359,two_toed,1.649,4.244
3328,Linnaeus’s two-toed sloth,8.136,least_concern,65.469,two_toed,0.686,5.562
3329,Linnaeus’s two-toed sloth,7.692,least_concern,67.953,two_toed,0.626,5.386
3330,Linnaeus’s two-toed sloth,8.33,least_concern,66.172,two_toed,-0.85,7.585
3331,Linnaeus’s two-toed sloth,8.635,least_concern,64.824,two_toed,0.96,7.44
3332,Linnaeus’s two-toed sloth,8.709,least_concern,64.432,two_toed,-0.237,5.976
3333,Linnaeus’s two-toed sloth,10.038,least_concern,66.214,two_toed,-0.586,6.475
3334,Linnaeus’s two-toed sloth,9.445,least_concern,66.407,two_toed,-0.616,5.998
3335,Linnaeus’s two-toed sloth,8.056,least_concern,65.6,two_toed,2.182,7.425
3336,Linnaeus’s two-toed sloth,9.084,least_concern,66.172,two_toed,1.46,6.178
3337,Linnaeus’s two-toed sloth,6.901,least_concern,66.942,two_toed,-1.264,6.798
3338,Linnaeus’s two-toed sloth,9.408,least_concern,66.273,two_toed,0.173,4.932
3339,Linnaeus’s two-toed sloth,10.588,least_concern,66.827,two_toed,-0.083,7.89
3340,Linnaeus’s two-toed sloth,8.835,least_concern,65.398,two_toed,-1.347,7.267
3341,Linnaeus’s two-toed sloth,6.574,least_concern,66.418,two_toed,0.146,8.146
3342,Linnaeus’s two-toed sloth,7.641,least_concern,64.692,two_toed,-1.899,6.959
3343,Linnaeus’s two-toed sloth,8.44,least_concern,65.155,two_toed,-0.815,7.46
3344,Linnaeus’s two-toed sloth,9.539,least_concern,66.736,two_toed,0.611,4.887
3345,Linnaeus’s two-toed sloth,10.999,least_concern,64.887,two_toed,-0.043,4.322
3346,Linnaeus’s two-toed sloth,9.657,least_concern,65.934,two_toed,-0.731,4.593
3347,Linnaeus’s two-toed sloth,10.006,least_concern,66.092,two_toed,0.086,6.375
3348,Linnaeus’s two-toed sloth,9.005,least_concern,65.456,two_toed,-0.503,5.631
3349,Linnaeus’s two-toed sloth,9.085,least_concern,64.658,two_toed,0.385,4.962
3350,Linnaeus’s two-toed sloth,9.002,least_concern,63.925,two_toed,1.398,6.892
3351,Linnaeus’s two-toed sloth,8.204,least_concern,67.405,two_toed,1.487,4.568
3352,Linnaeus’s two-toed sloth,9.879,least_concern,67.036,two_toed,-0.12,7.496
3353,Linnaeus’s two-toed sloth,8.792,least_concern,65.57,two_toed,-0.652,7.279
3354,Linnaeus’s two-toed sloth,7.407,least_concern,65.557,two_toed,0.536,5.467
3355,Linnaeus’s two-toed sloth,8.791,least_concern,65.053,two_toed,1.026,6.93
3356,Linnaeus’s two-toed sloth,10.327,least_concern,65.996,two_toed,2.014,4.915
3357,Linnaeus’s two-toed sloth,8.026,least_concern,63.883,two_toed,2.126,5.824
3358,Linnaeus’s two-toed sloth,9.324,least_concern,67.12,two_toed,2.674,9.107
3359,Linnaeus’s two-toed sloth,9.589,least_concern,66.09,two_toed,-0.143,4.308
3360,Linnaeus’s two-toed sloth,10.261,least_concern,63.334,two_toed,0.39,5.569
3361,Linnaeus’s two-toed sloth,6.549,least_concern,64.533,two_toed,0.522,6.541
3362,Linnaeus’s two-toed sloth,8.25,least_concern,66.951,two_toed,-0.982,5.708
3363,Linnaeus’s two-toed sloth,10.252,least_concern,68.174,two_toed,-0.413,6.931
3364,Linnaeus’s two-toed sloth,9.126,least_concern,65.51,two_toed,1.718,6.597
3365,Linnaeus’s two-toed sloth,8.218,least_concern,65.747,two_toed,0.812,7.166
3366,Linnaeus’s two-toed sloth,9.294,least_concern,66.442,two_toed,1.066,7.831
3367,Linnaeus’s two-toed sloth,7.408,least_concern,66.483,two_toed,0.452,6.184
3368,Linnaeus’s two-toed sloth,9.901,least_concern,64.399,two_toed,-1.266,5.73
3369,Linnaeus’s two-toed sloth,8.67,least_concern,66.599,two_toed,0.928,8.206
3370,Linnaeus’s two-toed sloth,9.339,least_concern,64.764,two_toed,-0.087,6.742
3371,Linnaeus’s two-toed sloth,10.048,least_concern,66.611,two_toed,1.227,5.931
3372,Linnaeus’s two-toed sloth,6.175,least_concern,65.547,two_toed,-1.567,5.908
3373,Linnaeus’s two-toed sloth,7.386,least_concern,65.435,two_toed,1.996,8.517
3374,Linnaeus’s two-toed sloth,8.198,least_concern,66.293,two_toed,1.002,5.47
3375,Linnaeus’s two-toed sloth,8.801,least_concern,67.327,two_toed,0.024,5.918
3376,Linnaeus’s two-toed sloth,10.573,least_concern,68.151,two_toed,-0.365,5.017
3377,Linnaeus’s two-toed sloth,7.608,least_concern,67.173,two_toed,2.181,5.243
3378,Linnaeus’s two-toed sloth,9.697,least_concern,66.725,two_toed,0.179,6.354
3379,Linnaeus’s two-toed sloth,8.953,least_concern,65.527,two_toed,-0.652,7.515
3380,Linnaeus’s two-toed sloth,8.019,least_concern,67.625,two_toed,0.246,4.312
3381,Linnaeus’s two-toed sloth,8.996,least_concern,65.759,two_toed,0.111,5.826
3382,Linnaeus’s two-toed sloth,9.384,least_concern,66.314,two_toed,-1.173,7.242
3383,Linnaeus’s two-toed sloth,8.722,least_concern,66.564,two_toed,1.956,9.997
3384,Linnaeus’s two-toed sloth,8.672,least_concern,65.083,two_toed,0.984,5.556
3385,Linnaeus’s two-toed sloth,8.932,least_concern,66.532,two_toed,0.327,6.006
3386,Linnaeus’s two-toed sloth,11.069,least_concern,65.706,two_toed,0.862,5.731
3387,Linnaeus’s two-toed sloth,9.069,least_concern,64.613,two_toed,-1.142,6.506
3388,Linnaeus’s two-toed sloth,8.729,least_concern,66.883,two_toed,2.227,5.361
3389,Linnaeus’s two-toed sloth,8.548,least_concern,63.862,two_toed,0.369,5.547
3390,Linnaeus’s two-toed sloth,7.67,least_concern,65.469,two_toed,1.63,6.626
3391,Linnaeus’s two-toed sloth,7.099,least_concern,65.569,two_toed,0.154,6.71
3392,Linnaeus’s two-toed sloth,10.02,least_concern,66.273,two_toed,-0.71,6.669
3393,Linnaeus’s two-toed sloth,10.085,least_concern,66.238,two_toed,2.093,6.126
3394,Linnaeus’s two-toed sloth,8.22,least_concern,67.367,two_toed,0.195,3.563
3395,Linnaeus’s two-toed sloth,8.617,least_concern,65.939,two_toed,1.211,7.331
3396,Linnaeus’s two-toed sloth,9.836,least_concern,65.793,two_toed,0.791,3.492
3397,Linnaeus’s two-toed sloth,8.59,least_concern,66.054,two_toed,-0.097,7.099
3398,Linnaeus’s two-toed sloth,8.211,least_concern,66.921,two_toed,0.213,5.637
3399,Linnaeus’s two-toed sloth,9.583,least_concern,65.45,two_toed,1.001,5.421
3400,Linnaeus’s two-toed sloth,10.049,least_concern,65.587,two_toed,0.363,5.704
3401,Linnaeus’s two-toed sloth,9.82,least_concern,64.508,two_toed,0.334,5.748
3402,Linnaeus’s two-toed sloth,8.98,least_concern,67.354,two_toed,1.124,6.512
3403,Linnaeus’s two-toed sloth,9.261,least_concern,65.628,two_toed,0.097,5.985
3404,Linnaeus’s two-toed sloth,8.35,least_concern,66.555,two_toed,0.849,6.304
3405,Linnaeus’s two-toed sloth,8.191,least_concern,67.189,two_toed,-0.107,5.556
3406,Linnaeus’s two-toed sloth,7.959,least_concern,66.949,two_toed,0.655,6.727
3407,Linnaeus’s two-toed sloth,9.406,least_concern,66.319,two_toed,0.657,7.835
3408,Linnaeus’s two-toed sloth,9.996,least_concern,65.548,two_toed,1.517,5.766
3409,Linnaeus’s two-toed sloth,10.448,least_concern,63.979,two_toed,0.879,5.985
3410,Linnaeus’s two-toed sloth,8.086,least_concern,67.064,two_toed,1.125,6.81
3411,Linnaeus’s two-toed sloth,7.122,least_concern,65.006,two_toed,0.024,6.498
3412,Linnaeus’s two-toed sloth,8.964,least_concern,66.064,two_toed,0.126,6.65
3413,Linnaeus’s two-toed sloth,10.412,least_concern,66.408,two_toed,1.34,7.055
3414,Linnaeus’s two-toed sloth,9.744,least_concern,66.274,two_toed,0.853,6.802
3415,Linnaeus’s two-toed sloth,9.292,least_concern,65.875,two_toed,-0.468,4.996
3416,Linnaeus’s two-toed sloth,7.265,least_concern,64.733,two_toed,1.456,5.989
3417,Linnaeus’s two-toed sloth,8.548,least_concern,66.921,two_toed,-0.027,6.416
3418,Linnaeus’s two-toed sloth,7.577,least_concern,65.865,two_toed,1.238,5.989
3419,Linnaeus’s two-toed sloth,7.98,least_concern,66.745,two_toed,-2.262,6.71
3420,Linnaeus’s two-toed sloth,9.992,least_concern,65.501,two_toed,1.434,5.747
3421,Linnaeus’s two-toed sloth,6.677,least_concern,64.986,two_toed,0.184,5.286
3422,Linnaeus’s two-toed sloth,8.79,least_concern,66.605,two_toed,0.153,5.929
3423,Linnaeus’s two-toed sloth,9.737,least_concern,66.408,two_toed,-1.209,5.856
3424,Linnaeus’s two-toed sloth,8.293,least_concern,65.187,two_toed,0.156,7.135
3425,Linnaeus’s two-toed sloth,8.902,least_concern,66.277,two_toed,-0.236,4.973
3426,Linnaeus’s two-toed sloth,9.188,least_concern,66.554,two_toed,0.534,6.446
3427,Linnaeus’s two-toed sloth,7.559,least_concern,66.559,two_toed,0.761,7.107
3428,Linnaeus’s two-toed sloth,9.79,least_concern,63.756,two_toed,-0.383,5.103
3429,Linnaeus’s two-toed sloth,9.661,least_concern,66.082,two_toed,0.703,6.959
3430,Linnaeus’s two-toed sloth,9.998,least_concern,64.379,two_toed,1.529,6.514
3431,Linnaeus’s two-toed sloth,9.585,least_concern,65.197,two_toed,-0.945,4.196
3432,Linnaeus’s two-toed sloth,9.274,least_concern,65.082,two_toed,0.873,6.126
3433,Linnaeus’s two-toed sloth,8.58,least_concern,66.613,two_toed,1.688,7.007
3434,Linnaeus’s two-toed sloth,8.571,least_concern,66.993,two_toed,1.281,6.8
3435,Linnaeus’s two-toed sloth,9.061,least_concern,67.224,two_toed,-1.738,6.192
3436,Linnaeus’s two-toed sloth,8.713,least_concern,64.406,two_toed,-0.091,6.98
3437,Linnaeus’s two-toed sloth,8.278,least_concern,66.595,two_toed,1.584,5.715
3438,Linnaeus’s two-toed sloth,8.467,least_concern,65.165,two_toed,0.631,5.836
3439,Linnaeus’s two-toed sloth,8.954,least_concern,65.238,two_toed,0.619,4.862
3440,Linnaeus’s two-toed sloth,9.568,least_concern,66.173,two_toed,0.472,6.119
3441,Linnaeus’s two-toed sloth,9.149,least_concern,65.915,two_toed,-1.406,5.456
3442,Linnaeus’s two-toed sloth,11.128,least_concern,66.455,two_toed,-0.018,4.642
3443,Linnaeus’s two-toed sloth,11.193,least_concern,66.513,two_toed,0.62,5.837
3444,Linnaeus’s two-toed sloth,10.134,least_concern,66.532,two_toed,0.533,4.651
3445,Linnaeus’s two-toed sloth,8.002,least_concern,66.324,two_toed,-1.13,5.341
3446,Linnaeus’s two-toed sloth,8.685,least_concern,65.848,two_toed,-0.342,5.936
3447,Linnaeus’s two-toed sloth,9.242,least_concern,64.173,two_toed,-0.862,6.596
3448,Linnaeus’s two-toed sloth,8.658,least_concern,65.057,two_toed,0.833,5.962
3449,Linnaeus’s two-toed sloth,7.959,least_concern,65.218,two_toed,0.141,5.293
3450,Linnaeus’s two-toed sloth,8.55,least_concern,66.669,two_toed,0.129,6.566
3451,Linnaeus’s two-toed sloth,9.571,least_concern,66.362,two_toed,0.009,6.668
3452,Linnaeus’s two-toed sloth,9.441,least_concern,64.789,two_toed,0.808,5.649
3453,Linnaeus’s two-toed sloth,9.277,least_concern,64.862,two_toed,-0.61,4.886
3454,Linnaeus’s two-toed sloth,8.507,least_concern,63.694,two_toed,0.046,5.612
3455,Linnaeus’s two-toed sloth,10.069,least_concern,66.843,two_toed,0.411,6.881
3456,Linnaeus’s two-toed sloth,7.91,least_concern,67.089,two_toed,-0.337,5.791
3457,Linnaeus’s two-toed sloth,9.815,least_concern,65.455,two_toed,-0.859,6.401
3458,Linnaeus’s two-toed sloth,8.202,least_concern,66.517,two_toed,0.703,4.63
3459,Linnaeus’s two-toed sloth,6.694,least_concern,66.739,two_toed,0.746,5.853
3460,Linnaeus’s two-toed sloth,10.668,least_concern,64.866,two_toed,0.754,6.075
3461,Linnaeus’s two-toed sloth,8.789,least_concern,65.393,two_toed,0.757,7.944
3462,Linnaeus’s two-toed sloth,9.446,least_concern,67.847,two_toed,0.535,7.636
3463,Linnaeus’s two-toed sloth,10.516,least_concern,66.628,two_toed,-0.685,7.427
3464,Linnaeus’s two-toed sloth,8.331,least_concern,65.352,two_toed,0.242,5.096
3465,Linnaeus’s two-toed sloth,8.488,least_concern,65.941,two_toed,-1.76,6.086
3466,Linnaeus’s two-toed sloth,9.009,least_concern,66.797,two_toed,-0.804,6.023
3467,Linnaeus’s two-toed sloth,8.365,least_concern,66.992,two_toed,-0.41,5.039
3468,Linnaeus’s two-toed sloth,9.323,least_concern,65.218,two_toed,1.889,6.181
3469,Linnaeus’s two-toed sloth,9.811,least_concern,66.496,two_toed,-0.48,5.472
3470,Linnaeus’s two-toed sloth,10.74,least_concern,65.156,two_toed,0.428,6.744
3471,Linnaeus’s two-toed sloth,9.234,least_concern,67.602,two_toed,0.375,6.76
3472,Linnaeus’s two-toed sloth,8.833,least_concern,65.97,two_toed,-0.612,6.785
3473,Linnaeus’s two-toed sloth,8.165,least_concern,65.276,two_toed,-1.368,5.769
3474,Linnaeus’s two-toed sloth,8.599,least_concern,67.398,two_toed,-0.688,6.286
3475,Linnaeus’s two-toed sloth,10.162,least_concern,65.689,two_toed,1.419,8.39
3476,Linnaeus’s two-toed sloth,10.554,least_concern,66.198,two_toed,0.753,6.551
3477,Linnaeus’s two-toed sloth,10.082,least_concern,66.101,two_toed,0.202,7.232
3478,Linnaeus’s two-toed sloth,8.716,least_concern,64.725,two_toed,-0.99,5.958
3479,Linnaeus’s two-toed sloth,7.821,least_concern,65.484,two_toed,0.473,7.072
3480,Linnaeus’s two-toed sloth,11.096,least_concern,67.665,two_toed,1.208,6.635
3481,Linnaeus’s two-toed sloth,9.018,least_concern,65.423,two_toed,0.685,6.098
3482,Linnaeus’s two-toed sloth,9.357,least_concern,66.118,two_toed,1.06,6.6
3483,Linnaeus’s two-toed sloth,8.809,least_concern,65.114,two_toed,1.037,5.841
3484,Linnaeus’s two-toed sloth,8.612,least_concern,65.252,two_toed,-0.47,3.794
3485,Linnaeus’s two-toed sloth,9.543,least_concern,62.92,two_toed,0.948,5.543
3486,Linnaeus’s two-toed sloth,8.573,least_concern,66.557,two_toed,1.36,4.711
3487,Linnaeus’s two-toed sloth,9.487,least_concern,64.532,two_toed,0.187,5.482
3488,Linnaeus’s two-toed sloth,8.747,least_concern,66.292,two_toed,0.082,5.32
3489,Linnaeus’s two-toed sloth,8.947,least_concern,65.205,two_toed,0.064,6.389
3490,Linnaeus’s two-toed sloth,10.209,least_concern,65.257,two_toed,1.713,7.969
3491,Linnaeus’s two-toed sloth,9.613,least_concern,66.722,two_toed,-1.499,6.6
3492,Linnaeus’s two-toed sloth,9.976,least_concern,65.989,two_toed,-1.376,6.673
3493,Linnaeus’s two-toed sloth,9.098,least_concern,65.437,two_toed,-0.244,7.481
3494,Linnaeus’s two-toed sloth,8.526,least_concern,65.623,two_toed,2.313,6.957
3495,Linnaeus’s two-toed sloth,9.399,least_concern,64.179,two_toed,0.232,6.444
3496,Linnaeus’s two-toed sloth,9.603,least_concern,65.386,two_toed,0.559,7.271
3497,Linnaeus’s two-toed sloth,8.707,least_concern,65.775,two_toed,1.183,4.486
3498,Linnaeus’s two-toed sloth,9.207,least_concern,66.281,two_toed,0.084,7.655
3499,Linnaeus’s two-toed sloth,8.413,least_concern,66.17,two_toed,0.476,5.321
3500,Linnaeus’s two-toed sloth,6.041,least_concern,66.673,two_toed,-1.478,4.558
3501,Linnaeus’s two-toed sloth,8.205,least_concern,68.203,two_toed,0.009,6.1
3502,Linnaeus’s two-toed sloth,8.687,least_concern,64.339,two_toed,1.398,6.831
3503,Linnaeus’s two-toed sloth,9.661,least_concern,65.677,two_toed,0.53,6.692
3504,Linnaeus’s two-toed sloth,6.569,least_concern,66.219,two_toed,-1.755,6.745
3505,Linnaeus’s two-toed sloth,8.225,least_concern,66.493,two_toed,0.893,4.55
3506,Linnaeus’s two-toed sloth,9.01,least_concern,65.038,two_toed,-0.437,7.339
3507,Linnaeus’s two-toed sloth,8.799,least_concern,66.268,two_toed,-0.431,6.082
3508,Linnaeus’s two-toed sloth,10.003,least_concern,65.963,two_toed,0.378,5.643
3509,Linnaeus’s two-toed sloth,8.447,least_concern,66.69,two_toed,-0.33,4.787
3510,Linnaeus’s two-toed sloth,9.813,least_concern,65.699,two_toed,0.486,6.587
3511,Linnaeus’s two-toed sloth,8.274,least_concern,66.504,two_toed,1.525,8.207
3512,Linnaeus’s two-toed sloth,10.116,least_concern,64.841,two_toed,-2.184,7.08
3513,Linnaeus’s two-toed sloth,8.674,least_concern,66.028,two_toed,0.678,6.665
3514,Linnaeus’s two-toed sloth,9.514,least_concern,63.7,two_toed,-1.071,5.893
3515,Linnaeus’s two-toed sloth,9.252,least_concern,65.484,two_toed,1.828,5.7
3516,Linnaeus’s two-toed sloth,8.983,least_concern,66.033,two_toed,0.168,6.25
3517,Linnaeus’s two-toed sloth,9.945,least_concern,64.795,two_toed,-1.064,5.825
3518,Linnaeus’s two-toed sloth,9.705,least_concern,65.43,two_toed,1.373,6.207
3519,Linnaeus’s two-toed sloth,8.26,least_concern,66.437,two_toed,0.435,6.939
3520,Linnaeus’s two-toed sloth,9.317,least_concern,65.954,two_toed,-1.233,5.002
3521,Linnaeus’s two-toed sloth,9.383,least_concern,65.707,two_toed,-0.065,5.649
3522,Linnaeus’s two-toed sloth,8.38,least_concern,64.347,two_toed,-1.378,8.03
3523,Linnaeus’s two-toed sloth,8.335,least_concern,65.274,two_toed,1.351,6.085
3524,Linnaeus’s two-toed sloth,9.771,least_concern,66.456,two_toed,1.491,7.898
3525,Linnaeus’s two-toed sloth,8.319,least_concern,64.022,two_toed,2.494,6.56
3526,Linnaeus’s two-toed sloth,9.074,least_concern,66.018,two_toed,-0.161,6.958
3527,Linnaeus’s two-toed sloth,11.381,least_concern,65.517,two_toed,2.465,5.183
3528,Linnaeus’s two-toed sloth,10.242,least_concern,66.589,two_toed,-0.134,9.156
3529,Linnaeus’s two-toed sloth,9.304,least_concern,68.039,two_toed,-0.062,6.48
3530,Linnaeus’s two-toed sloth,8.257,least_concern,65.894,two_toed,-0.91,6.947
3531,Linnaeus’s two-toed sloth,9.731,least_concern,64.588,two_toed,2.275,6.331
3532,Linnaeus’s two-toed sloth,9.7,least_concern,64.921,two_toed,-0.368,8.342
3533,Linnaeus’s two-toed sloth,6.631,least_concern,64.641,two_toed,0.33,5.282
3534,Linnaeus’s two-toed sloth,8.768,least_concern,67.509,two_toed,0.941,7.549
3535,Linnaeus’s two-toed sloth,8.267,least_concern,67.68,two_toed,0.525,7.398
3536,Linnaeus’s two-toed sloth,8.654,least_concern,65.67,two_toed,1.442,5.104
3537,Linnaeus’s two-toed sloth,7.427,least_concern,65.605,two_toed,0.571,7.056
3538,Linnaeus’s two-toed sloth,8.007,least_concern,65.753,two_toed,-0.163,5.525
3539,Linnaeus’s two-toed sloth,10.558,least_concern,66.527,two_toed,0.669,5.24
3540,Linnaeus’s two-toed sloth,9.026,least_concern,65.394,two_toed,-0.344,6.593
3541,Linnaeus’s two-toed sloth,10.525,least_concern,65.792,two_toed,0.765,5.718
3542,Linnaeus’s two-toed sloth,8.962,least_concern,67.816,two_toed,0.319,7.075
